"codigo_nacional_farmaco_cd"|"codigo_descripcion"|"atc_farmaco_dispensado_cd"|"ddd_nomenclator_nm"|"ddd_por_envase"|"pvp_nomenclator_nm"|"precio_por_envase_nm"|"clase_aware_cd"
"841676"|"OCTEGRA 400MG 5 COMPRIMIDOS RECUBIERTOS PELICULA"|"J01MA14"|400|5|22.64|22.64|"Watch"
"841684"|"OCTEGRA 400MG 7 COMPRIMIDOS RECUBIERTOS PELICULA"|"J01MA14"|400|7|31.69|31.69|"Watch"
"851030"|"HAVELOX 400MG 5 COMPRIMIDOS RECUBIERTOS PELICULA"|"J01MA14"|400|5|22.64|22.64|"Watch"
"851048"|"HAVELOX 400MG 7 COMPRIMIDOS RECUBIERTOS PELICULA"|"J01MA14"|400|7|31.69|31.69|"Watch"
"851212"|"ACIDO NALIDIXICO PRODES 500MG 20 COMPRIMIDOS"|"J01MB02"|4000|2.5|2.93|2.93|"Access"
"607069"|"AMOXI-GOBENS 250MG 500 SOBRES MONODOSIS SUSPENSION EXTEMP"|"J01CA04"|1500|83.33|72.9|72.9|"Access"
"634311"|"MONOCID 500MG IM 100 VIALES INYECTABLES POLVO Y DISOLV SOLUCION INYECT"|"J01DC06"|1000|50|375.49|375.49|"Watch"
"606509"|"CIPROFLOXACINO EDIGEN 250MG 500 COMPRIMIDOS RECUBIERTOS EFG"|"J01MA02"|1000|125|232.05|232.05|"Watch"
"644831"|"BELMACINA 250MG 500 COMPRIMIDOS RECUBIERTOS"|"J01MA02"|1000|125|392.46|392.46|"Watch"
"625004"|"GOBEMICINA RETARD 750 100 INYECTABLES"|"J01CA51"|2000|37.5|121.26|121.26|"Access"
"851220"|"ACIDO NALIDIXICO PRODES 500MG 56 COMPRIMIDOS"|"J01MB02"|4000|7|4.7|4.7|"Access"
"851238"|"ACIDO NALIDIXICO PRODES 125MG/5ML 125ML SUSPENSION ORAL"|"J01MB02"|4000|0.78|1.92|1.92|"Access"
"686881"|"UROPIPEDIL 400MG 10 CAPSULAS"|"J01MB04"|800|5|2.5|2.5|"Watch"
"945576"|"NURIL 400MG 20 CAPSULAS"|"J01MB04"|800|10|6.38|6.38|"Watch"
"800631"|"OXOINEX 750MG 12 COMPRIMIDOS"|"J01MB05"|1000|9|3|3|"Watch"
"613224"|"PRIMAFEN 500MG 100 VIALES POLVO + 100 AMPOLLAS DISOL SOLUC INYECTABLE"|"J01DD01"|4000|12.5|294.5|294.5|"Watch"
"648733"|"TORASEPTOL 250MG 100 CAPSULAS DURAS"|"J01FA10"|300|83.33|164.26|164.26|"Watch"
"682179"|"RHODOGIL 750.000UI/125MG 30 COMPRIMIDOS"|"J01RA04"|6|5|0|0|"Access"
"603183"|"CIPROFLOXACINO SANDOZ 250MG 500 COMPRIMIDOS RECUBIERTOS PELICULA EFG"|"J01MA02"|1000|125|54.8|54.8|"Watch"
"875377"|"RHODOGIL 750.000UI/125MG 30 COMPRIMIDOS RECUBIERTOS PELICULA"|"J01RA04"|6|5|0|0|"Access"
"616755"|"CEFOTAXIMA IPS 1G IV 100 INYECTABLES 4ML POLVO+DISOLV SOLUC EFG"|"J01DD01"|4000|25|189.05|189.05|"Watch"
"603322"|"AMOXICILINA/CLAVULANICO AUROVITAS 500MG/125MG 500 COMPR REC PELIC EFG"|"J01CR02"|1500|166.66|63.68|63.68|"Access"
"638031"|"MIDECAMICINA MABO 250MG/5ML 20 FRASCOS 120ML GRANULADO SUSPENSION ORAL"|"J01FA11"|1200|100|176.48|176.48|"Watch"
"627075"|"DURACEF 500MG 500 CAPSULAS"|"J01DB05"|2000|125|279.96|279.96|"Access"
"624866"|"NORFLOXACINO BEXAL 400MG 500 COMPRIMIDOS RECUBIERTOS PELICULA EFG"|"J01MA06"|800|250|133.03|133.03|"Watch"
"600769"|"CEFOXITINA IPS 1G IM 100 VIALES+AMP POLVO+DISOLV SOLUC INYECT EFG"|"J01DC01"|6000|16.66|293.5|293.5|"Watch"
"619577"|"POTENDAL 1G 50 INYECTABLES"|"J01DD02"|4000|12.5|460.5|460.5|"Watch"
"689700"|"VANCOMICINA KABI 500MG 1 VIAL POLVO CONCENTRADO SOLUCION PERFUSION EFG"|"J01XA01"|2000|0.25|5.39|5.39|"Watch"
"636209"|"GENTAMICINA BRAUN 20MG 100 VIALES 2ML SOLUCION INYECTABLE"|"J01GB03"|240|8.33|9.4|9.4|"Access"
"603215"|"LEVOFLOXACINO SANDOZ 500MG 100 COMPRIMIDOS RECUB PELICUL EFG"|"J01MA12"|500|100|126.97|126.97|"Watch"
"684999"|"VANCOMICINA KERN PHARMA 500MG 1 VIAL POLVO CONCENT SOLUC PERFUSION EFG"|"J01XA01"|2000|0.25|5.39|5.39|"Watch"
"685007"|"VANCOMICINA KERN PHARMA 1000MG 1 VIAL POLVO CONCENTR SOLUC PERFUS EFG"|"J01XA01"|2000|0.5|10.77|10.77|"Watch"
"652932"|"VANCOMICINA SANDOZ 1G 1 VIAL POLVO SOLUCION PERFUSION IV EFG"|"J01XA01"|2000|0.5|10.77|10.77|"Watch"
"652786"|"VANCOMICINA GENFARMA 1G 1 VIAL POLVO SOLUCION PERFUSION IV EFG"|"J01XA01"|2000|0.5|10.77|10.77|"Watch"
"626275"|"VIBRACINA 100MG 100 CAPSULAS"|"J01AA02"|100|100|19.26|19.26|"Access"
"626200"|"TERRAMICINA 250MG 500 COMPRIMIDOS RECUBIERTOS PELICULA"|"J01AA06"|1000|125|58.79|58.79|"Watch"
"626960"|"BICLIN 125MG 50 VIALES 2ML SOLUCION INYECTABLE"|"J01GB06"|1000|6.25|88.39|88.39|"Access"
"613521"|"CLARITROMICINA RATIOPHARM 500MG 500 COMPRIMIDOS RECUB EFG"|"J01FA09"|500|500|315.98|315.98|"Watch"
"600383"|"AMIKACINA GENFARMA 500MG 50 VIALES 2ML SOLUCION INYECTABLE"|"J01GB06"|1000|25|102.69|102.69|"Access"
"624460"|"AMOXI-GOBENS 500MG 500 CAPSULAS"|"J01CA04"|1500|166.66|72.03|72.03|"Access"
"642777"|"KOFRON 250MG 500 COMPRIMIDOS RECUBIERTOS"|"J01FA09"|500|250|514.3|514.3|"Watch"
"607082"|"ACTIRA 400MG 100 COMPRIMIDOS RECUBIERTOS PELICULA EFG"|"J01MA14"|400|100|175.67|175.67|"Watch"
"600227"|"CEFTRIAXONA GENERIS 500MG IV 100 VIALES POLVO+DISOLV SOLUC INYECT EFG"|"J01DD04"|2000|25|269.74|269.74|"Watch"
"600228"|"CEFTRIAXONA GENERIS 1G IV 100 VIALES POLVO+DISOLV SOLUCION INYECT EFG"|"J01DD04"|2000|50|486.61|486.61|"Watch"
"611624"|"AMOXICILINA NORMON 1G 500 SOBRES SOLUCION ORAL EFG"|"J01CA04"|1500|333.33|67.3|67.3|"Access"
"602029"|"AZITROMICINA MABO 150MG 100 SOBRES POLVO SUSPENSION ORAL"|"J01FA10"|300|50|89.77|89.77|"Watch"
"611301"|"CIPROFLOXACINO TEVA 750MG 500 COMPRIMIDOS RECUB PELICULA EFG"|"J01MA02"|1000|375|134.49|134.49|"Watch"
"702298"|"KLACID UNIDIA 500MG 7 COMPRIMIDOS LIBERACION MODIFICADA"|"J01FA09"|500|7|0|0|"Watch"
"906917"|"AUGMENTINE 100MG/12,5MG/ML 30ML POLVO SUSPENSION ORAL PEDIATRICA"|"J01CR02"|1500|2|2.5|2.5|"Access"
"908913"|"INSTANA 100MG 12 COMPRIMIDOS RECUBIERTOS"|"J01DD13"|400|3|9.57|9.57|"Watch"
"680264"|"GOXIL 500MG 3 SOBRES POLVO SUSPENSION ORAL"|"J01FA10"|300|5|18.17|18.17|"Watch"
"680322"|"GOXIL 250MG 6 CAPSULAS DURAS"|"J01FA10"|300|5|16.47|16.47|"Watch"
"780114"|"PEFLACINE 400MG 14 COMPRIMIDOS RECUBIERTOS"|"J01MA03"|800|7|34.81|34.81|"Watch"
"619551"|"BACCIDAL 400MG 500 COMPRIMIDOS RECUBIERTOS"|"J01MA06"|800|250|288.94|288.94|"Watch"
"636779"|"ESCLEBIN 400MG 500 COMPRIMIDOS RECUBIERTOS"|"J01MA06"|800|250|266.46|266.46|"Watch"
"897579"|"SENRO 400MG 14 CAPSULAS"|"J01MA06"|800|7|6.68|6.68|"Watch"
"613828"|"AMICROBIN 400MG 500 CAPSULAS"|"J01MA06"|800|250|269.03|269.03|"Watch"
"609941"|"UROCTAL 400MG 500 COMPRIMIDOS RECUBIERTOS"|"J01MA06"|800|250|284|284|"Watch"
"990838"|"AMOXYPLUS 125/31,25 120ML SUSPENSION EXTEMPORANEA"|"J01CR02"|1500|2|0|0|"Access"
"998518"|"CLAVEPEN 500/125MG 12 SOBRES POLVO SUSPENSION ORAL"|"J01CR02"|1500|4|4.01|4.01|"Access"
"999482"|"DUONASA 250/62,5MG 12 SOBRES"|"J01CR02"|1500|2|3.12|3.12|"Access"
"636308"|"CLAMOXYL 750MG 500 COMPRIMIDOS DISPERSABLES"|"J01CA04"|1500|250|134.3|134.3|"Access"
"967265"|"CLAVEPEN 500MG/125MG 12 COMPRIMIDOS RECUBIERTOS"|"J01CR02"|1500|4|4.01|4.01|"Access"
"978130"|"EUPECLANIC 250/62,5MG 12 SOBRES MONODOSIS"|"J01CR02"|1500|2|3.36|3.36|"Access"
"618058"|"EDUPRIM 400/80MG 500 COMPRIMIDOS"|"J01EE01"|1600|125|41.43|41.43|"Access"
"652195"|"CLINDAMICINA RANBAXY 300MG 24 CAPSULAS"|"J01FF01"|1200|6|5.34|5.34|"Access"
"705301"|"AMOXAREN 125MG 16 SOBRES POLVO SUSPENSION ORAL"|"J01CA04"|1500|1.33|2.15|2.15|"Access"
"705400"|"AMOXI-GOBENS 250MG 12 SOBRES SUSPENSION EXTEMPORANEA"|"J01CA04"|1500|2|2.5|2.5|"Access"
"625251"|"KURGAN 500MG IM 100 VIALES INYECTABLES"|"J01DB04"|3000|16.66|186.13|186.13|"Access"
"856807"|"SALVAPEN 250MG POLVO 12 SOBRES POLVO"|"J01CA04"|1500|2|2.29|2.29|"Access"
"726596"|"CEFABIOT 1000MG INYECTABLE"|"J01DB04"|3000|0.33|3.28|3.28|"Access"
"882845"|"KURGAN 500MG IM 1 VIAL INYECTABLE"|"J01DB04"|3000|0.16|2.45|2.45|"Access"
"613257"|"ROXITRO STADA 150MG 500 COMPRIMIDOS RECUBIERTOS PELICULA"|"J01FA06"|300|250|0|0|"Watch"
"627638"|"PIPRIL 2G 50 INYECTABLES"|"J01CA12"|1400|71.42|329.64|329.64|"Watch"
"892810"|"SERFABIOTIC 250MG POLVO 12 SOBRES"|"J01CA14"|1500|2|0|0|"Access"
"892828"|"SERFABIOTIC 250MG 12 CAPSULAS"|"J01CA14"|1500|2|1.8|1.8|"Access"
"681312"|"TASEP 1G INTRAVENOSO 1 INYECTABLE"|"J01DB04"|3000|0.33|2.5|2.5|"Access"
"763680"|"GEVRAMYCIN 240MG 1 VIAL 3ML SOLUCION INYECTABLE"|"J01GB03"|240|1|3.11|3.11|"Access"
"824912"|"SODIOPEN 2.000.000UI 1 VIAL + 1 AMPOLLA DISOLVENTE SOLUCION INYECTABLE"|"J01CE01"|3600|0.34|1.45|1.45|"Access"
"619130"|"PENILEVEL 1.000.000UI 100 VIALES + 100 AMPOLLAS 4ML DISOL SOLUC INYECT"|"J01CE01"|3600|17.36|42.31|42.31|"Access"
"686675"|"ZINNAT 500MG 12 SOBRES GRANULADO SUSPENSION ORAL"|"J01DC02"|500|12|11.61|11.61|"Watch"
"728386"|"SELAN 125MG 12 COMPRIMIDOS RECUBIERTOS PELICULA"|"J01DC02"|500|3|3.12|3.12|"Watch"
"997759"|"GLOBUCE 750MG 10 COMPRIMIDOS RECUBIERTOS PELICULA"|"J01MA02"|1000|7.5|25.4|25.4|"Watch"
"999342"|"BELMACINA 500MG 10 COMPRIMIDOS RECUBIERTOS"|"J01MA02"|1000|5|16.36|16.36|"Watch"
"636464"|"ORBENIN 1G/VIAL IV 100 VIALES POLVO SOLUCION INYECTABLE"|"J01CF02"|2000|50|161.04|161.04|"Access"
"664193"|"CUNESIN 250MG 20 COMPRIMIDOS RECUBIERTOS PELICULA"|"J01MA02"|1000|5|0|0|"Watch"
"664185"|"CUNESIN 500MG 10 COMPRIMIDOS RECUBIERTOS PELICULA"|"J01MA02"|1000|5|0|0|"Watch"
"672055"|"SEPCEN 250MG 20 COMPRIMIDOS RECUBIERTOS"|"J01MA02"|1000|5|0|0|"Watch"
"687459"|"GLOBUCE 250MG 10 COMPRIMIDOS RECUBIERTOS PELICULA"|"J01MA02"|1000|2.5|2.92|2.92|"Watch"
"623280"|"AMPIPLUS 500MG 500 CAPSULAS"|"J01CA01"|2000|125|71.52|71.52|"Access"
"730408"|"QUIPRO 750MG 10 COMPRIMIDOS RECUBIERTOS"|"J01MA02"|1000|7.5|6.98|6.98|"Watch"
"607767"|"AMITRON 500MG 100 CAPSULAS DURAS"|"J01CA04"|1500|33.33|6.73|6.73|"Access"
"752741"|"CEPRIMAX 500MG 10 COMPRIMIDOS"|"J01MA02"|1000|5|3.12|3.12|"Watch"
"818682"|"ESTECINA 250MG 10 COMPRIMIDOS RECUBIERTOS PELICULA"|"J01MA02"|1000|2.5|1.25|1.25|"Watch"
"900993"|"PLENOLYT 500MG 10 COMPRIMIDOS RECUBIERTOS"|"J01MA02"|1000|5|4.65|4.65|"Watch"
"695365"|"AMOXICILINA/ACIDO CLAVULANICO DERMOGEN 875MG/125MG 20 COMPR REC PE EFG"|"J01CR02"|1500|11.66|6.81|6.81|"Access"
"687087"|"CECLOR 500MG 12 CAPSULAS"|"J01DC04"|1000|6|6.49|6.49|"Watch"
"947614"|"PRIMAFEN 250MG 1 INYECTABLE"|"J01DD01"|4000|0.06|3.03|3.03|"Watch"
"651295"|"FOSFOMICINA (TROMETANOL) 3G 1 SOBRE GRANULADO SOLUCION ORAL"|"J01XX01"|3000|1|5.62|5.62|"Reserve"
"695326"|"AMOXICILINA/CLAVULANICO RATIOPHARM 875MG/125MG 20 SOBRES POLVO SP ORAL"|"J01CR02"|1500|11.66|6.81|6.81|"Access"
"695327"|"AMOXICILINA/CLAVULANICO RATIOPHARM 875MG/125MG 30 SOBRES POLVO SP ORAL"|"J01CR02"|1500|17.5|10.21|10.21|"Access"
"613232"|"PRIMAFEN IM 1G 100 VIALES POLVO + 100 AMPOLLAS DISOLV SOLUC INYECTABLE"|"J01DD01"|4000|25|504.84|504.84|"Watch"
"695613"|"ESTECINA 250MG 14 COMPRIMIDOS RECUBIERTOS PELICULA"|"J01MA02"|1000|3.5|1.58|1.58|"Watch"
"695615"|"ESTECINA 500MG 14 COMPRIMIDOS RECUBIERTOS PELICULA"|"J01MA02"|1000|7|2.31|2.31|"Watch"
"656962"|"FOSFOMICINA LEVEL INTRAMUSCULAR 1G 1 VIAL POLVO+1 AMP DISOL SOLUC INY"|"J01XX01"|8000|0.12|3.82|3.82|"Reserve"
"966382"|"ROCEFALIN ROCHE 500MG IV 1 VIAL POLVO+AMP DISOLV SOLUCION INYECTABLE"|"J01DD04"|2000|0.25|5.31|5.31|"Watch"
"690008"|"NECOPEN 400MG 10 CAPSULAS"|"J01DD08"|400|10|11.55|11.55|"Watch"
"792879"|"VANCOMICINA CHIESI 1000MG 1 VIAL 20ML EFG"|"J01XA01"|2000|0.5|15.44|15.44|"Watch"
"898965"|"DIATRACIN 1G 1 VIAL LIOFILIZADO"|"J01XA01"|2000|0.5|15.39|15.39|"Watch"
"658460"|"CEFPODOXIMA SANDOZ 200MG 12 COMPRIMIDOS RECUBIERTOS EFG"|"J01DD13"|400|6|0|0|"Watch"
"694761"|"AMOXICILINA/CLAVULANICO AC CINFA 875/125MG 30 COMPRIM RECUB PELIC EFG"|"J01CR02"|1500|17.5|10.21|10.21|"Access"
"697015"|"CIPROFLOXACINO CINFA 500MG 14 COMPRIMIDOS RECUBIERTOS EFG"|"J01MA02"|1000|7|2.31|2.31|"Watch"
"696424"|"MONUROL 2G 1 SOBRE GRANULADO SOLUCION ORAL EFG"|"J01XX01"|3000|0.66|2.26|2.26|"Reserve"
"695433"|"CLARITROMICINA DERMOGEN 250MG 14 COMPRIMIDOS RECUBIERTOS EFG"|"J01FA09"|500|7|6.56|6.56|"Watch"
"695432"|"CIPROFLOXACINO MABO 500MG 14 COMPRIMIDOS RECUBIERTOS PELICULA EFG"|"J01MA02"|1000|7|2.31|2.31|"Watch"
"698764"|"FOSFOMICINA FARMALIDER 3G 1 SOBRE GRANULADO SOLUCION ORAL EFG"|"J01XX01"|3000|1|2.5|2.5|"Reserve"
"694674"|"CEFUROXIMA STADA 500MG 15 COMPRIMIDOS EFG"|"J01DC02"|500|15|14.52|14.52|"Watch"
"703090"|"AMOXICILINA NORMON 1G 24 COMPRIMIDOS EFG"|"J01CA04"|1500|16|3.7|3.7|"Access"
"713453"|"AMOXICILINA ALMUS 750MG 20 COMPRIMIDOS DISPERSABLES EFG"|"J01CA04"|1500|10|2.86|2.86|"Access"
"694726"|"AMOXICILINA NORMON 500MG 20 COMPRIMIDOS EFG"|"J01CA04"|1500|6.66|2.5|2.5|"Access"
"711412"|"CEFUROXIMA SUN 500MG 10 COMPRIMIDOS RECUBIERTOS PELICULA EFG"|"J01DC02"|500|10|9.68|9.68|"Watch"
"680381"|"CLARITROMICINA UNIDIA KERN PHARMA 500MG 20 COMPRIM LIBER MODIFIC EFG"|"J01FA09"|500|20|17.48|17.48|"Watch"
"699831"|"CIPROFLOXACINO BLUEPHARMA 250MG 14 COMPRIMIDOS RECUBIERTOS PELICUL EFG"|"J01MA02"|1000|3.5|1.58|1.58|"Watch"
"658780"|"NORFLOXACINO CINFA 400MG 14 COMPRIMIDOS RECUBIERT PELIC EFG"|"J01MA06"|800|7|4.67|4.67|"Watch"
"718742"|"FOSFOMICINA CINFA 3G 1 SOBRE GRANULADO SOLUCION ORAL EFG"|"J01XX01"|3000|1|2.5|2.5|"Reserve"
"754606"|"EUPEN 500MG 12 CAPSULAS"|"J01CA04"|1500|4|2.4|2.4|"Access"
"953232"|"AMBAXINO 400MG 12 COMPRIMIDOS"|"J01CA06"|1200|4|3.59|3.59|"Access"
"656619"|"CIPROFLOXACINO SUMOL 500MG 10 COMPRIMIDOS RECUB PELICULA EFG"|"J01MA02"|1000|5|3.65|3.65|"Watch"
"694727"|"AMOXICILINA NORMON 500MG 30 COMPRIMIDOS EFG"|"J01CA04"|1500|10|2.86|2.86|"Access"
"695341"|"CLAMOXYL 1G 20 COMPRIMIDOS"|"J01CA04"|1500|13.33|3.81|3.81|"Access"
"694028"|"CEFUROXIMA NORMON 500MG 15 COMPRIMIDOS RECUBIERTOS PELICULA EFG"|"J01DC02"|500|15|14.52|14.52|"Watch"
"872036"|"CLARITROMICINA CUVE 500MG 14 COMPRIMIDOS RECUBIERTOS EFG"|"J01FA09"|500|14|12.24|12.24|"Watch"
"726496"|"MONOFLOX 500MG 14 COMPRIMIDOS RECUBIERTOS PELICULA EFG"|"J01MA12"|500|14|26.23|26.23|"Watch"
"694066"|"AMOXICILINA/CLAVULANICO AC PENSA 875/125MG 30 COMPRIM RECUB PELIC EFG"|"J01CR02"|1500|17.5|10.21|10.21|"Access"
"774125"|"CEFONICID STADA 1G INTRAMUSCULAR 1 INYECTABLE SOLUC INYEC EFG"|"J01DC06"|1000|1|3.98|3.98|"Watch"
"892919"|"CEFTRIAXONA LDP TORLAN 1G IM 1 VIAL POLVO+AMP DISOL SOLUC INYECTAB EFG"|"J01DD04"|2000|0.5|2.5|2.5|"Watch"
"957894"|"CEFAZOLINA TYROL PHARMA 2G 1 FRASCO SOLUCION PERFUSION EFG"|"J01DB04"|3000|0.66|0|0|"Access"
"613349"|"CLARITROMICINA APHAR 250MG 500 COMPRIMIDOS RECUBIERTOS"|"J01FA09"|500|250|0|0|"Watch"
"700721"|"FARMAPROINA 1.200.000UI 1 VIAL POLVO/LIOFILIZ + 1 AMP DISOLV SUSP INY"|"J01CE09"|600|1.25|4.61|4.61|"Access"
"694348"|"CEFUROXIMA SANDOZ 500MG 10 COMPRIMIDOS RECUBIERTOS (BLISTER AL/AL) EFG"|"J01DC02"|500|10|9.68|9.68|"Watch"
"702902"|"AZITROMICINA STADA 200MG/5ML 30 1 FRASCO POLVO SUSPENSION ORAL EFG"|"J01FA10"|300|4|6.03|6.03|"Watch"
"696592"|"LEVOFLOXACINO ALMUS 500MG 14 COMPRIMIDOS RECUBIERTOS PELICULA EFG"|"J01MA12"|500|14|26.23|26.23|"Watch"
"716978"|"MOXIFLOXACINO MACLEODS 400MG 7 COMPRIMIDOS RECUBIERTOS PELICULA EFG"|"J01MA14"|400|7|19.01|19.01|"Watch"
"851378"|"CEFUROXIMA NORMON 250MG 1 VIAL POLVO + 1 AMP DISOLV SOLUCION INYEC EFG"|"J01DC02"|3000|0.08|1.58|1.58|"Watch"
"695541"|"AMOXICILINA TEVA 500MG 30 CAPSULAS EFG"|"J01CA04"|1500|10|2.86|2.86|"Access"
"697090"|"ORBENIN 500MG 20 CAPSULAS"|"J01CF02"|2000|5|5.06|5.06|"Access"
"695344"|"CEFUROXIMA CINFA 250MG 15 COMPRIMIDOS RECUBIERTOS PELICULA EFG"|"J01DC02"|500|7.5|7.26|7.26|"Watch"
"694052"|"ANACLOSIL 500MG 20 CAPSULAS"|"J01CF02"|2000|5|5.06|5.06|"Access"
"726331"|"AZITROMICINA VIR 500MG 3 COMPRIMIDOS RECUBIERTOS PELICULA EFG"|"J01FA10"|300|5|5.62|5.62|"Watch"
"694979"|"LEVOFLOXACINO STADA 500MG 14 COMPRIMIDOS RECUBIERTOS PELICULA EFG"|"J01MA12"|500|14|26.23|26.23|"Watch"
"694053"|"ANACLOSIL 500MG 40 CAPSULAS"|"J01CF02"|2000|10|10.1|10.1|"Access"
"962951"|"ULFARET 500MG IV 1 INYECTABLE"|"J01DD03"|4000|0.12|0|0|"Watch"
"693766"|"DOXICICLINA NORMON 100MG 14 COMPRIMIDOS RECUBIERTOS"|"J01AA02"|100|14|2.5|2.5|"Access"
"692730"|"LEVOFLOXACINO ALTER 500MG 14 COMPRIMIDOS RECUBIERTOS PELICULA EFG"|"J01MA12"|500|14|26.23|26.23|"Watch"
"702241"|"AZITROMICINA STADA 500MG 3 COMPRIMIDOS RECUB PELICULA EFG"|"J01FA10"|300|5|5.62|5.62|"Watch"
"727485"|"CEFIXIMA MABO 400MG 10 COMPRIMIDOS RECUBIERT PELIC (PVC-ACLAR/AL) EFG"|"J01DD08"|400|10|11.47|11.47|"Watch"
"793133"|"NEOPENYL 400.000UI 1 VIAL INYECTABLE"|"J01CE30"|3600|0.06|1.36|1.36|"Access"
"651249"|"AMOXICILINA/CLAVULANICO KERN PHARMA 500MG/125MG 12 COMPRIM REC PEL EFG"|"J01CR02"|1500|4|3.26|3.26|"Access"
"672231"|"AMOXICILINA/CLAVULANICO TEVAGEN 500/125MG 24 COMPRIMIDOS RECUB PEL EFG"|"J01CR02"|1500|8|4.67|4.67|"Access"
"672233"|"AMOXICILINA/CLAVULANICO TEVAGEN 500/125MG 24 SOBRES POLV SUSP ORAL EFG"|"J01CR02"|1500|8|4.67|4.67|"Access"
"911867"|"BRONDIX 500MG 12 CAPSULAS"|"J01CA04"|1500|4|2.4|2.4|"Access"
"847004"|"AMOXICILINA AFSA 500MG 24 CAPSULAS EFG"|"J01CA04"|1500|8|3.12|3.12|"Access"
"663504"|"AMOXICILINA/CLAVULANICO SANDOZ 500/125MG 24 COMPRIMIDOS RECUB PEL EFG"|"J01CR02"|1500|8|4.67|4.67|"Access"
"694995"|"AMOXICILINA SANDOZ 500MG 30 SOBRES EFG"|"J01CA04"|1500|10|2.86|2.86|"Access"
"883025"|"NORMOFENICOL 250MG 12 CAPSULAS"|"J01BA01"|3000|1|1.17|1.17|"Access"
"697570"|"AMOXICILINA/CLAVULANICO ACIDO RANBAXY 875/125MG 30 COMPR RECUB PEL EFG"|"J01CR02"|1500|17.5|10.21|10.21|"Access"
"731133"|"CLAMOXYL 500MG 12 CAPSULAS"|"J01CA04"|1500|4|1.45|1.45|"Access"
"731141"|"CLAMOXYL 750MG 12 TABLETAS"|"J01CA04"|1500|6|2.89|2.89|"Access"
"705376"|"AMOXI-GOBENS 500MG 12 CAPSULAS"|"J01CA04"|1500|4|1.45|1.45|"Access"
"653442"|"PENILEVEL 250MG 12 SOBRES MONODOSIS POLVO SOLUCION ORAL"|"J01CE02"|2000|1.5|3|3|"Access"
"944355"|"CUROXIMA 250MG 1 VIAL INYECTABLE 2ML"|"J01DC02"|3000|0.08|1.89|1.89|"Watch"
"936435"|"MANDOKEF 1G INYECTABLE"|"J01DC03"|6000|0.16|6.18|6.18|"Watch"
"690465"|"CEFPODOXIMA AUROBINDO 100MG 12 COMPRIMIDOS RECUBIERTOS PELICULA EFG"|"J01DD13"|400|3|5.74|5.74|"Watch"
"696111"|"CEFPODOXIMA AUROBINDO 100MG 14 COMPRIMIDOS RECUBIERTOS PELICULA EFG"|"J01DD13"|400|3.5|6.7|6.7|"Watch"
"687178"|"NEO-ILOTICINA 125MG/5ML 100ML 1 FRASCO SUSPENSION ORAL"|"J01FA01"|1000|2.5|2.9|2.9|"Watch"
"988907"|"ERITROMICINA NORMON 500MG 12 COMPRIMIDOS RECUBIERTOS"|"J01FA01"|2000|3|2.5|2.5|"Watch"
"842187"|"CEFOTAXIMA GENERIS 500MG 1 VIAL POLVO SOLUCION INYECTABLE 2ML EFG"|"J01DD01"|4000|0.12|2.22|2.22|"Watch"
"982645"|"PANGAMOX 250/62,5MG 24 SOBRES MONODOSIS"|"J01CR02"|1500|4|0|0|"Access"
"665090"|"CEFUROXIMA SANDOZ 250MG 12 COMPRIMIDOS RECUBIERTOS (TIRAS AL/AL) EFG"|"J01DC02"|500|6|5.81|5.81|"Watch"
"967257"|"CLAVEPEN 250/62,5MG 24 SOBRES"|"J01CR02"|1500|4|0|0|"Access"
"914663"|"CEFOTAXIMA IPS 1G IM 1 INYECTABLE 4ML EFG"|"J01DD01"|4000|0.25|3.12|3.12|"Watch"
"994632"|"UNASYN 250MG/5ML 60ML POLVO PARA SUSPENSION EXTEMPORANEA"|"J01CR04"|1500|2|6.59|6.59|"Access"
"652956"|"CEFTAZIDIMA DIASA 1G VIAL+AMPOLLA POLVO+DISOLV SOLUCION INYECTABLE EFG"|"J01DD02"|4000|0.25|5.68|5.68|"Watch"
"656276"|"CEFTAZIDIMA LDP TORLAN 1G 1 VIAL+AMP POLVO+DISOLV SOLUCION INYECT EFG"|"J01DD02"|4000|0.25|5.68|5.68|"Watch"
"884239"|"TIENAM IM 500MG/500MG 1 VIAL 13ML + 1 AMPOLLA 2,2ML SOLUCION INYECTABL"|"J01DH51"|2000|0.25|16.36|16.36|"Watch"
"652571"|"AMOXICILINA/CLAVULANICO ACOST 875/125MG 24 COMPRIMIDOS RECUB PELIC EFG"|"J01CR02"|1500|14|7.52|7.52|"Access"
"876995"|"CEFAMISO 500MG 12 CAPSULAS"|"J01DB01"|2000|3|3.26|3.26|"Access"
"937284"|"GENTAMIVAL 240MG 1 VIAL 3ML SOLUCION INYECTABLE"|"J01GB03"|240|1|2.95|2.95|"Access"
"684696"|"BAYCIP 500MG 10 COMPRIMIDOS RECUBIERTOS PELICULA"|"J01MA02"|1000|5|18.17|18.17|"Watch"
"736371"|"BELMACINA 750MG 10 COMPRIMIDOS RECUBIERTOS"|"J01MA02"|1000|7.5|25.4|25.4|"Watch"
"701045"|"AMIKACINA COMBINO PHARM 250MG/ML 1 VIAL 2ML SOLUCION INYECTABLE EFG"|"J01GB06"|1000|0.5|3.12|3.12|"Access"
"833582"|"CUNESIN 500MG 20 COMPRIMIDOS RECUBIERTOS PELICULA"|"J01MA02"|1000|10|5.35|5.35|"Watch"
